,codigo_municipio,Total
2676,3137809,5.8
2677,3137908,4.7
2678,3138005,5.8
2679,3138104,3.6
2680,3138203,6.3
2681,3138302,2.3
2682,3138351,1.9
2683,3138401,6.3
2684,3138500,12.3
2685,3138609,8.8
2686,3138625,8
2687,3138658,4.8
2688,3138674,8
2689,3138682,3.6
2690,3138708,6.6
2691,3138807,1.8
2692,3138906,4.3
2693,3139003,4.1
2694,3139102,3.9
2695,3139201,10
2696,3139250,1.1
2697,3139300,5.7
2698,3139409,5.4
2699,3139508,9.5
2700,3139607,3.8
2701,3139706,11.5
2702,3139805,10.8
2703,3139904,4.4
2704,3140001,7.9
2705,3140100,8.4
2706,3140159,7.5
2707,3140209,8.5
2708,3140308,5.7
2709,3140407,2.3
2710,3140506,8.5
2711,3140530,12.6
2712,3140555,12.3
2713,3140605,5.7
2714,3140704,8.9
2715,3140803,12.3
2716,3140852,8.9
2717,3140902,5.4
2718,3141009,2.3
2719,3141108,3.8
2720,3141207,5.3
2721,3141306,3.3
2722,3141405,3.9
2723,3141504,2.6
2724,3141603,8.2
2725,3141702,4.1
2726,3141801,3.6
2727,3141900,14.7
2728,3142007,3.4
2729,3142106,6.3
2730,3142205,6.1
2731,3142254,5.1
2732,3142304,17.4
2733,3142403,2.4
2734,3142502,6
2735,3142601,3.3
2736,3142700,4.6
2737,3142809,14.4
2738,3142908,1.5
2739,3143005,12.5
2740,3143104,3.2
2741,3143153,3
2742,3143203,7
2743,3143302,4.7
2744,3143401,7
2745,3143450,4.6
2746,3143500,8.2
2747,3143609,4.6
2748,3143708,3
2749,3143807,7
2750,3143906,5.2
2751,3144003,4.1
2752,3144102,5.2
2753,3144201,4.2
2754,3144300,9.9
2755,3144359,2.7
2756,3144375,6.5
2757,3144409,4.9
2758,3144508,3.1
2759,3144607,5.1
2760,3144656,5.5
2761,3144672,9.8
2762,3144706,2.3
2763,3144805,10.2
2764,3144904,5.1
2765,3145000,4.7
2766,3145059,3.2
2767,3145109,4.1
2768,3145208,2.9
2769,3145307,7.8
2770,3145356,12.1
2771,3145372,2.6
2772,3145406,12.9
2773,3145455,3.6
2774,3145505,21.7
2775,3145604,4
2776,3145703,1.1
2777,3145802,3.4
2778,3145851,14.9
2779,3145877,6.6
2780,3145901,11.2
2781,3146008,2.9
2782,3146107,8.2
2783,3146206,7.5
2784,3146255,3
2785,3146305,11
2786,3146404,10.8
2787,3146503,2.9
2788,3146552,4.6
2789,3146602,2.9
2790,3146701,6.9
2791,3146750,8.5
2792,3146909,4.6
2793,3147006,5.6
2794,3147105,3.5
2795,3147204,3.9
2796,3147303,6
2797,3147402,4.9
2798,3147501,6.7
2799,3147600,4.7
2800,3147709,5.6
2801,3147808,18.1
2802,3147907,3.4
2803,3147956,3
2804,3148004,5.2
2805,3148103,5.4
2806,3148202,6.6
2807,3148301,4.8
2808,3148400,6.5
2809,3148509,9.1
2810,3148608,1.9
2811,3148707,6
2812,3148756,6.2
2813,3148806,21.4
2814,3148905,3.9
2815,3149002,5
2816,3149101,3.7
2817,3149150,3.9
2818,3149200,11.7
2819,3149309,3.1
2820,3149408,15
2821,3149507,16.8
2822,3149606,8.2
2823,3149705,4.7
2824,3149804,7.2
2825,3149903,3.5
2826,3149952,8.6
2827,3150000,4
2828,3150109,17.7
2829,3150158,9.5
2830,3150208,15.6
2831,3150307,1.6
2832,3150406,16.2
2833,3150505,5.7
2834,3150539,4.9
2835,3150570,5.2
2836,3150604,6.7
2837,3150703,15.9
2838,3150802,3.3
2839,3150901,15.6
2840,3151008,5.5
2841,3151107,6.8
2842,3151206,6.1
2843,3151305,9.6
2844,3151404,4.3
2845,3151503,3.4
2846,3151602,14.9
2847,3151701,2.3
2848,3151800,10.7
2849,3151909,5.4
2850,3152006,5.4
2851,3152105,12.7
2852,3152131,8
2853,3152170,6
2854,3152204,2.3
2855,3152303,3.8
2856,3152402,7.5
2857,3152501,6.5
2858,3152600,10.3
2859,3152709,10.9
2860,3152808,7
2861,3152907,5.4
2862,3153004,13.3
2863,3153103,3.1
2864,3153202,4.3
2865,3153301,1.5
2866,3153400,3.3
2867,3153509,4
2868,3153608,7
2869,3153707,6.4
2870,3153806,10
2871,3153905,9.6
2872,3154002,11.1
2873,3154101,8
2874,3154150,8.5
2875,3154200,9.7
2876,3154309,11.1
2877,3154408,3.4
2878,3154457,5.1
2879,3154507,2.3
2880,3154606,6.7
2881,3154705,7.5
2882,3154804,20.1
2883,3154903,17.2
2884,3155009,8.4
2885,3155108,9.8
2886,3155207,2.6
2887,3155306,6.3
2888,3155405,8.3
2889,3155504,8.7
2890,3155603,2.5
2891,3155702,5.1
2892,3155801,9
2893,3155900,27.2
2894,3156007,9.6
2895,3156106,9.8
2896,3156205,14.6
2897,3156304,9.3
2898,3156403,6.1
2899,3156452,6.1
2900,3156502,2.8
2901,3156601,11.5
2902,3156700,8.4
2903,3156809,5.6
2904,3156908,10.1
2905,3157005,1.8
2906,3157104,9.8
2907,3157203,4.6
2908,3157252,9
2909,3157278,26.7
2910,3157302,9.6
2911,3157336,13.3
2912,3157377,2.6
2913,3157401,8.6
2914,3157500,4.4
2915,3157609,3.3
2916,3157658,25
2917,3157708,8
2918,3157807,7.8
2919,3157906,9.7
2920,3158003,1.6
2921,3158102,5
2922,3158201,2.8
2923,3158300,3.4
2924,3158409,3.3
2925,3158508,4.8
2926,3158607,25.1
2927,3158706,3.7
2928,3158805,3.1
2929,3158904,8.9
2930,3158953,5
2931,3159001,3.8
2932,3159100,4.9
2933,3159209,3.4
2934,3159308,11.7
2935,3159357,7.9
2936,3159407,9.5
2937,3159506,5.1
2938,3159605,7.5
2939,3159704,5.7
2940,3159803,3.8
2941,3159902,6.5
2942,3160009,4.7
2943,3160108,13.2
2944,3160207,5.9
2945,3160306,9.9
2946,3160405,2.6
2947,3160454,2.1
2948,3160504,6.4
2949,3160603,5.3
2950,3160702,6.1
2951,3160801,7.5
2952,3160900,5.6
2953,3160959,6.8
2954,3161007,2.2
2955,3161056,4.8
2956,3161106,7.6
2957,3161205,6.3
2958,3161304,7.1
2959,3161403,4.2
2960,3161502,3.8
2961,3161601,4
2962,3161650,5.6
2963,3161700,4.1
2964,3161809,3
2965,3161908,5.3
2966,3162005,5.8
2967,3162104,9.1
2968,3162203,3
2969,3162252,8.9
2970,3162302,4.8
2971,3162401,8
2972,3162450,16.1
2973,3162500,8.2
2974,3162559,7
2975,3162575,4.2
2976,3162609,7.8
2977,3162658,1.2
2978,3162708,2.8
2979,3162807,4.5
2980,3162906,11.2
2981,3162922,12.6
2982,3162948,3.5
2983,3162955,7.5
2984,3163003,12.2
2985,3163102,4.6
2986,3163201,4.8
2987,3163300,7.8
2988,3163409,7.4
2989,3163508,6.1
2990,3163607,5.8
2991,3163706,9.4
2992,3163805,10.2
2993,3163904,5.1
2994,3164001,10.7
2995,3164100,6.8
2996,3164209,7.7
2997,3164308,3
2998,3164407,5.6
2999,3164431,6.6
3000,3164472,5.4
3001,3164506,1.6
3002,3164605,9.6
3003,3164704,7.2
3004,3164803,2
3005,3164902,5
3006,3165008,4.8
3007,3165107,12.5
3008,3165206,4.2
3009,3165305,10.2
3010,3165404,2.5
3011,3165503,9
3012,3165537,6.1
3013,3165552,6.9
3014,3165560,6.6
3015,3165578,6.7
3016,3165602,8.9
3017,3165701,4.7
3018,3165800,3.5
3019,3165909,5.1
3020,3166006,8.8
3021,3166105,9.7
3022,3166204,1.9
3023,3166303,5.6
3024,3166402,9.5
3025,3166501,5.5
3026,3166600,4.1
3027,3166709,8.9
3028,3166808,5.4
3029,3166907,7.6
3030,3166956,3.3
3031,3167004,8.9
3032,3167103,4.5
3033,3167202,5
3034,3167301,8.1
3035,3167400,7.7
3036,3167509,16.3
3037,3167608,6.2
3038,3167707,5.6
3039,3167806,13.9
3040,3167905,17.9
3041,3168002,2.9
3042,3168051,2.4
3043,3168101,16.2
3044,3168200,4.7
3045,3168309,4.5
3046,3168408,4.1
3047,3168507,10.6
3048,3168606,11.2
3049,3168705,4.9
3050,3168804,13.1
3051,3168903,6.7
3052,3169000,4.4
3053,3169059,6
3054,3169109,14.6
3055,3169208,8.3
3056,3169307,5.7
3057,3169356,3.2
3058,3169406,3.4
3059,3169505,6.5
3060,3169604,7.5
3061,3169703,4.9
3062,3169802,6.5
3063,3169901,6.3
3064,3170008,6.2
3065,3170057,5.8
3066,3170107,10.1
3067,3170206,9.4
3068,3170305,10.9
3069,3170404,5
3070,3170438,15.3
3071,3170479,3.4
3072,3170503,11.1
3073,3170529,5.1
3074,3170578,8.3
3075,3170602,4.6
3076,3170651,2.7
3077,3170701,5.5
3078,3170750,5.3
3079,3170800,5.6
3080,3170909,5.6
3081,3171006,2.2
3082,3171030,2.8
3083,3171071,2
3084,3171105,15.9
3085,3171154,4
3086,3171204,6.3
3087,3171303,7.3
3088,3171402,10.7
3089,3171501,8.6
3090,3171600,5.8
3091,3171709,4.5
3092,3171808,16.1
3093,3171907,3.2
3094,3172004,6.4
3095,3172103,8.1
3096,3172202,5.7
3097,3200102,10.9
3098,3200136,7.7
3099,3200169,12
3100,3200201,9.7
3101,3200300,10.7
3102,3200359,12
3103,3200409,15
3104,3200508,12.9
3105,3200607,8.6
3106,3200706,11.4
3107,3200805,10.5
3108,3200904,8.7
3109,3201001,9.5
3110,3201100,12.6
3111,3201159,10.9
3112,3201209,11.3
3113,3201308,10.6
3114,3201407,12.9
3115,3201506,9.5
3116,3201605,11.8
3117,3201704,12.1
3118,3201803,12.7
3119,3201902,9.5
3120,3202009,5.7
3121,3202108,8.4
3122,3202207,16.5
3123,3202256,7.9
3124,3202306,13.5
3125,3202405,13.5
3126,3202454,16.6
3127,3202504,8.8
3128,3202553,15.6
3129,3202603,10.7
3130,3202652,15.8
3131,3202702,6.5
3132,3202801,22
3133,3202900,7.6
3134,3203007,13.2
3135,3203056,12.4
3136,3203106,11.2
3137,3203130,8.9
3138,3203163,12.5
3139,3203205,15.6
3140,3203304,6.6
3141,3203320,18.5
3142,3203346,11.8
3143,3203353,8.5
3144,3203403,16.8
3145,3203502,15.2
3146,3203601,11.3
3147,3203700,8.6
3148,3203809,15.1
3149,3203908,9
3150,3204005,4.2
3151,3204054,10.3
3152,3204104,11
3153,3204203,20.4
3154,3204252,10.4
3155,3204302,15.5
3156,3204351,18
3157,3204401,16.3
3158,3204500,13.6
3159,3204559,11
3160,3204609,13.1
3161,3204658,10.8
3162,3204708,8.6
3163,3204807,10.9
3164,3204906,15.4
3165,3204955,6.8
3166,3205002,13.4
3167,3205010,10.6
3168,3205036,17
3169,3205069,10.7
3170,3205101,10
3171,3205150,7.7
3172,3205176,14.1
3173,3205200,10.6
3174,3205309,7.5
3175,3300100,17.5
3176,3300159,14.5
3177,3300209,21.4
3178,3300225,13.2
3179,3300233,25.6
3180,3300258,25.6
3181,3300308,24.1
3182,3300407,14.4
3183,3300456,24
3184,3300506,24.6
3185,3300605,11
3186,3300704,28.9
3187,3300803,30.8
3188,3300902,9.6
3189,3300936,16.5
3190,3300951,15.6
3191,3301009,22.7
3192,3301108,18.9
3193,3301157,26.9
3194,3301207,18.9
3195,3301306,15
3196,3301405,16.1
3197,3301504,12.4
3198,3301603,22.9
3199,3301702,25.4
3200,3301801,15.3
3201,3301850,20.3
3202,3301876,18
3203,3301900,22.1
3204,3302007,19.5
3205,3302056,21.9
3206,3302106,15.9
3207,3302205,12.5
3208,3302254,21.4
3209,3302270,20.9
3210,3302304,15
3211,3302403,17.9
3212,3302452,18.7
3213,3302502,19.9
3214,3302601,16
3215,3302700,10.5
3216,3302809,12.5
3217,3302858,19
3218,3302908,15.2
3219,3303005,13
3220,3303104,8.2
3221,3303203,15.9
3222,3303302,17
3223,3303401,22.3
3224,3303500,21.2
3225,3303609,18
3226,3303708,13.6
3227,3303807,17.1
3228,3303856,20.2
3229,3303906,17.9
3230,3303955,20.2
3231,3304003,14.3
3232,3304102,18.1
3233,3304110,8.5
3234,3304128,13.1
3235,3304144,19
3236,3304151,20.6
3237,3304201,11.6
3238,3304300,21.8
3239,3304409,13.5
3240,3304508,17
3241,3304524,14.7
3242,3304557,10.9
3243,3304607,25.4
3244,3304706,8.5
3245,3304755,26.8
3246,3304805,19.8
3247,3304904,26.8
3248,3305000,28.2
3249,3305109,23
3250,3305133,7.8
3251,3305158,20.4
3252,3305208,25
3253,3305307,26.3
3254,3305406,22.5
3255,3305505,22.3
3256,3305554,19.6
3257,3305604,23.4
3258,3305703,24.4
3259,3305752,23.8
3260,3305802,10.4
3261,3305901,15.5
3262,3306008,17
3263,3306107,23.7
3264,3306156,23.6
3265,3306206,17.6
3266,3306305,15
3267,3500105,2
3268,3500204,6.8
3269,3500303,8.7
3270,3500402,10.1
3271,3500501,13.7
3272,3500550,4.4
3273,3500600,2.7
3274,3500709,4.3
3275,3500758,7.4
3276,3500808,5.8
3277,3500907,2
3278,3501004,4.3
3279,3501103,1.9
3280,3501152,4.7
3281,3501202,2.8
3282,3501301,7.2
3283,3501400,2.5
3284,3501509,2
3285,3501608,2.9
3286,3501707,4.3
3287,3501806,4.7
3288,3501905,4.4
3289,3502002,4.7
3290,3502101,3.5
3291,3502200,5
3292,3502309,4.2
3293,3502408,4.2
3294,3502507,8.8
3295,3502606,3.3
3296,3502705,2
3297,3502754,9.5
3298,3502804,4.3
3299,3502903,3.1
3300,3503000,7.6
3301,3503109,2.4
3302,3503158,12.4
3303,3503208,2.8
3304,3503307,3
3305,3503356,2
3306,3503406,2.3
3307,3503505,3.2
3308,3503604,6.3
3309,3503703,2.2
3310,3503802,5.3
3311,3503901,3.1
3312,3503950,1.4
3313,3504008,2.9
3314,3504107,2.1
3315,3504206,2.7
3316,3504305,4.9
3317,3504404,7.4
3318,3504503,3.5
3319,3504602,7.3
3320,3504701,1.4
3321,3504800,4.3
3322,3504909,12.7
3323,3505005,3.3
3324,3505104,4.9
3325,3505203,3
3326,3505302,2.4
3327,3505351,1.9
3328,3505401,6
3329,3505500,9.8
3330,3505609,4.8
3331,3505708,4.7
3332,3505807,2.9
3333,3505906,4.6
3334,3506003,5
3335,3506102,3.7
3336,3506201,3.4
3337,3506300,2.7
3338,3506359,6.3
3339,3506409,5.6
3340,3506508,2.1
3341,3506607,6.7
3342,3506706,7.4
3343,3506805,6.3
3344,3506904,8.1
3345,3507001,3.4
3346,3507100,3.4
3347,3507159,1.3
3348,3507209,4
3349,3507308,2.7
3350,3507407,1.9
3351,3507456,11.3
3352,3507506,4.1
3353,3507605,5.6
3354,3507704,6.8
3355,3507753,2.4
3356,3507803,6.8
3357,3507902,5.1
3358,3508009,5.6
3359,3508108,1
3360,3508207,18.1
3361,3508306,3.9
3362,3508405,6.3
3363,3508504,7
3364,3508603,5.8
3365,3508702,3.9
3366,3508801,5.9
3367,3508900,3.9
3368,3509007,3
3369,3509106,8.1
3370,3509205,3.6
3371,3509254,2.6
3372,3509304,3.1
3373,3509403,3.2
3374,3509452,2.8
3375,3509502,5.1
3376,3509601,5.4
3377,3509700,3
3378,3509809,6.9
3379,3509908,9
3380,3509957,8.8
3381,3510005,1.2
3382,3510104,4.2
3383,3510153,2.5
3384,3510203,2.6
3385,3510302,1.9
3386,3510401,11.3
3387,3510500,3.6
3388,3510609,4.5
3389,3510708,9.4
3390,3510807,4.3
3391,3510906,11.1
3392,3511003,3.7
3393,3511102,2.1
3394,3511201,3.6
3395,3511300,7
3396,3511409,3.4
3397,3511508,2.6
3398,3511607,12.2
3399,3511706,3.7
3400,3511904,5.6
3401,3512001,4.1
3402,3512100,16
3403,3512209,4.7
3404,3512308,2.6
3405,3512407,8.7
3406,3512506,3.3
3407,3512605,3.8
3408,3512704,8.6
3409,3512803,9.6
3410,3512902,3.6
3411,3513009,5.9
3412,3513108,13.9
3413,3513207,8.4
3414,3513306,0
3415,3513405,4.2
3416,3513504,8.7
3417,3513603,5.7
3418,3513702,5.4
3419,3513801,2.9
3420,3513850,7.6
3421,3513900,2.2
3422,3514007,3
3423,3514106,2.4
3424,3514205,7.4
3425,3514304,3.5
3426,3514403,2.5
3427,3514502,3
3428,3514601,3.9
3429,3514700,3.7
3430,3514809,9.4
3431,3514908,8.2
3432,3514924,0.9
3433,3514957,1.3
3434,3515004,3.9
3435,3515103,2.4
3436,3515129,4.9
3437,3515152,10.2
3438,3515186,3.7
3439,3515194,3.7
3440,3515202,10
3441,3515301,2.4
3442,3515350,3.6
3443,3515400,1.3
3444,3515509,4.4
3445,3515608,2.5
3446,3515657,1.7
3447,3515707,4.7
3448,3515806,0.8
3449,3515905,5.4
3450,3516002,3.7
3451,3516101,1.1
3452,3516200,4.2
3453,3516309,3.6
3454,3516408,2.6
3455,3516507,2
3456,3516606,2.7
3457,3516705,3.6
3458,3516804,1.6
3459,3516853,1.4
3460,3516903,4
3461,3517000,7.4
3462,3517109,3.3
3463,3517208,5.3
3464,3517307,3.1
3465,3517406,3.4
3466,3517505,8.8
3467,3517604,1.2
3468,3517703,3.9
3469,3517802,3.2
3470,3517901,3.8
3471,3518008,3.4
3472,3518107,6.6
3473,3518206,3.2
3474,3518305,2.9
3475,3518404,5
3476,3518503,6.9
3477,3518602,2.9
3478,3518701,5.7
3479,3518800,3.5
3480,3518859,7.6
3481,3518909,4
3482,3519006,4
3483,3519055,3.1
3484,3519071,3.8
3485,3519105,2
3486,3519204,4.7
3487,3519253,8.3
3488,3519303,4.4
3489,3519402,3.4
3490,3519501,4.4
3491,3519600,3.4
3492,3519709,5.7
3493,3519808,3.5
3494,3519907,2.2
3495,3520004,5.7
3496,3520103,6.8
3497,3520202,10.4
3498,3520301,1.5
3499,3520400,5.9
3500,3520426,1.7
3501,3520442,4
3502,3520509,5.8
3503,3520608,2.9
3504,3520707,7.1
3505,3520806,3.2
3506,3520905,5
3507,3521002,6.1
3508,3521101,5
3509,3521150,4.1
3510,3521200,4.9
3511,3521309,5.2
3512,3521408,3.4
3513,3521507,5.6
3514,3521606,4.6
3515,3521705,1.3
3516,3521804,2.9
3517,3521903,2.4
3518,3522000,2.7
3519,3522109,6.4
3520,3522158,1.9
3521,3522208,5.2
3522,3522307,3.3
3523,3522406,2.5
3524,3522505,3.7
3525,3522604,10.2
3526,3522653,1.1
3527,3522703,1.8
3528,3522802,2.7
3529,3522901,7.2
3530,3523008,2.5
3531,3523107,5.2
3532,3523206,6.6
3533,3523305,2.4
3534,3523404,6.3
3535,3523503,7.8
3536,3523602,3.2
3537,3523701,5
3538,3523800,3.5
3539,3523909,4.3
3540,3524006,3.1
3541,3524105,12.6
3542,3524204,10.6
3543,3524303,3.6
3544,3524402,4.3
3545,3524501,6.7
3546,3524600,4.7
3547,3524709,2.4
3548,3524808,3.8
3549,3524907,9.3
3550,3525003,3.1
3551,3525102,7.6
3552,3525201,4
3553,3525300,6.8
3554,3525409,5.6
3555,3525508,6
3556,3525607,1.7
3557,3525706,4.3
3558,3525805,1.9
3559,3525854,7.3
3560,3525904,1.9
3561,3526001,1.5
3562,3526100,1.8
3563,3526209,3.5
3564,3526308,5.2
3565,3526407,5.3
3566,3526506,7.1
3567,3526605,4.3
3568,3526704,2.3
3569,3526803,6.3
3570,3526902,3.2
3571,3527009,12.4
3572,3527108,5.1
3573,3527207,8.2
3574,3527256,4.1
3575,3527306,3.7
3576,3527405,2.4
3577,3527504,3.6
3578,3527603,10
3579,3527702,10.7
3580,3527801,4.5
3581,3527900,7.6
3582,3528007,6.2
3583,3528106,2.9
3584,3528205,4.6
3585,3528304,1.5
3586,3528403,7.6
3587,3528502,3.3
3588,3528601,3.3
3589,3528700,3
3590,3528809,0.6
3591,3528858,2.6
3592,3528908,2.8
3593,3529005,2.3
3594,3529104,2.4
3595,3529203,2.1
3596,3529302,2.5
3597,3529401,3.2
3598,3529500,6.2
3599,3529609,5.6
3600,3529658,10.2
3601,3529708,9.2
3602,3529807,2
3603,3529906,5.6
3604,3530003,6.7
3605,3530102,2
3606,3530201,2.9
3607,3530300,4.2
3608,3530409,6.1
3609,3530508,5
3610,3530607,2.4
3611,3530706,4.5
3612,3530805,4.8
3613,3530904,6.3
3614,3531001,1.9
3615,3531100,7.2
3616,3531209,21.3
3617,3531308,1.8
3618,3531407,3.3
3619,3531506,3.7
3620,3531605,2.2
3621,3531704,10.9
3622,3531803,11.2
3623,3531902,13
3624,3532009,5.2
3625,3532058,13.2
3626,3532108,2.9
3627,3532157,1.5
3628,3532207,6.6
3629,3532306,4.1
3630,3532405,5.2
3631,3532504,7.2
3632,3532603,2.8
3633,3532702,6.3
3634,3532801,7.4
3635,3532827,3.7
3636,3532843,4.3
3637,3532868,0
3638,3532900,2.9
3639,3533007,3.5
3640,3533106,3
3641,3533205,6.6
3642,3533254,5.1
3643,3533304,3
3644,3533403,4
3645,3533502,1.3
3646,3533601,11.9
3647,3533700,3.4
3648,3533809,3.9
3649,3533908,3.4
3650,3534005,5.1
3651,3534104,2
3652,3534203,2.4
3653,3534302,3.5
3654,3534401,3.5
3655,3534500,3.8
3656,3534609,1.8
3657,3534708,4.3
3658,3534757,3.3
3659,3534807,1.2
3660,3534906,1.9
3661,3535002,5.8
3662,3535101,3.5
3663,3535200,2.7
3664,3535309,3.1
3665,3535408,6.3
3666,3535507,0.9
3667,3535606,7.4
3668,3535705,2.4
3669,3535804,3.1
3670,3535903,4.3
3671,3536000,6.3
3672,3536109,7.8
3673,3536208,5.3
3674,3536257,2.9
3675,3536307,4.4
3676,3536406,2.7
3677,3536505,5.7
3678,3536570,1.3
3679,3536604,4.8
3680,3536703,8.3
3681,3536802,8.5
3682,3536901,0.8
3683,3537008,11.7
3684,3537107,1.6
3685,3537156,1.4
3686,3537206,3.3
3687,3537305,3.7
3688,3537404,1.6
3689,3537503,11.9
3690,3537602,7
3691,3537701,4
3692,3537800,1.7
3693,3537909,3.1
3694,3538006,2.3
3695,3538105,7.4
3696,3538204,4.8
3697,3538303,5.8
3698,3538501,6.1
3699,3538600,10.7
3700,3538709,3.7
3701,3538808,2.3
3702,3538907,1.4
3703,3539004,1.8
3704,3539103,4
3705,3539202,3.8
3706,3539301,3.4
3707,3539400,3.1
3708,3539509,6.3
3709,3539608,6.3
3710,3539707,5.6
3711,3539806,3.7
3712,3539905,7.5
3713,3540002,1.8
3714,3540101,6.3
3715,3540200,4.5
3716,3540259,8.4
3717,3540309,2.3
3718,3540408,6.2
3719,3540507,5.4
3720,3540606,2.9
3721,3540705,11.2
3722,3540754,6.9
3723,3540804,4.3
3724,3540853,2
3725,3540903,5.5
3726,3541000,9.4
3727,3541059,2.5
3728,3541109,2.9
3729,3541208,4.6
3730,3541307,4.4
3731,3541406,6.3
3732,3541505,2.9
3733,3541604,3.3
3734,3541653,6.8
3735,3541703,0.9
3736,3541802,5.1
3737,3541901,10.5
3738,3542008,1.5
3739,3542107,8
3740,3542206,6
3741,3542305,3.7
3742,3542404,4
3743,3542503,4.8
3744,3542602,2.8
3745,3542701,8.5
3746,3542800,1.8
3747,3542909,3.5
3748,3543006,4.7
3749,3543105,9.5
3750,3543204,3.4
3751,3543238,1.8
3752,3543253,6.6
3753,3543303,3
3754,3543402,8.3
3755,3543501,2.7
3756,3543600,9.9
3757,3543709,4.3
3758,3543808,3.3
3759,3543907,4.9
3760,3544004,11.3
3761,3544103,4.3
3762,3544202,3.3
3763,3544251,2.7
3764,3544301,7.4
3765,3544400,4.6
3766,3544509,2.3
3767,3544608,8.5
3768,3544707,6.3
3769,3544806,4.2
3770,3544905,3.5
3771,3545001,7.4
3772,3545100,4.9
3773,3545159,6.8
3774,3545209,3.2
3775,3545308,4.7
3776,3545407,4.5
3777,3545506,5
3778,3545605,2.3
3779,3545704,2.6
3780,3545803,2.5
3781,3546009,9.7
3782,3546108,3.5
3783,3546207,5.4
3784,3546256,5.5
3785,3546306,2.1
3786,3546405,1.3
3787,3546504,1.7
3788,3546603,3.7
3789,3546702,6.7
3790,3546801,5.9
3791,3546900,2.8
3792,3547007,6.3
3793,3547106,2.1
3794,3547205,2.8
3795,3547304,4.4
3796,3547403,1.6
3797,3547502,3.9
3798,3547601,4.6
3799,3547650,2
3800,3547700,3.5
3801,3547809,3.9
3802,3547908,4.5
3803,3548005,17
3804,3548054,3.9
3805,3548104,6.5
3806,3548203,4.1
3807,3548302,6.2
3808,3548401,4.1
3809,3548500,5.6
3810,3548609,3.7
3811,3548708,5.7
3812,3548807,3.2
3813,3548906,3.4
3814,3549003,2.8
3815,3549102,2.7
3816,3549201,8.6
3817,3549250,4
3818,3549300,1.9
3819,3549409,2.9
3820,3549508,12.2
3821,3549607,5.2
3822,3549706,4.4
3823,3549805,4.3
3824,3549904,2.7
3825,3549953,2.8
3826,3550001,7.1
3827,3550100,3.6
3828,3550209,3.2
3829,3550308,5.3
3830,3550407,9.3
3831,3550506,9.8
3832,3550605,6.9
3833,3550704,4
3834,3550803,5.1
3835,3550902,10.4
3836,3551009,11.3
3837,3551108,2.7
3838,3551207,2.1
3839,3551306,2
3840,3551405,12.3
3841,3551504,8
3842,3551603,2.3
3843,3551702,11.6
3844,3551801,4.6
3845,3551900,5.9
3846,3552007,5.8
3847,3552106,1.6
3848,3552205,3.1
3849,3552304,1.7
3850,3552403,4.9
3851,3552502,3.6
3852,3552551,6.1
3853,3552601,3.3
3854,3552700,2.7
3855,3552809,3
3856,3552908,10.6
3857,3553005,1.9
3858,3553104,4.9
3859,3553203,2.2
3860,3553302,3.4
3861,3553401,2.6
3862,3553500,4.5
3863,3553609,5.9
3864,3553658,3.6
3865,3553708,2.5
3866,3553807,3.2
3867,3553856,3.7
3868,3553906,2.1
3869,3553955,2.7
3870,3554003,3.4
3871,3554102,3.6
3872,3554201,4.3
3873,3554300,2.2
3874,3554409,1
3875,3554508,3.6
3876,3554607,4.1
3877,3554656,8.2
3878,3554706,2.6
3879,3554755,8
3880,3554805,6.3
3881,3554904,4.5
3882,3554953,2.9
3883,3555000,2.4
3884,3555109,1.9
3885,3555208,5.8
3886,3555307,4.2
3887,3555356,6.5
3888,3555406,5
3889,3555505,5.2
3890,3555604,8
3891,3555703,3
3892,3555802,2.4
3893,3555901,1
3894,3556008,1.4
3895,3556107,3.5
3896,3556206,9
3897,3556305,2.9
3898,3556354,8.4
3899,3556404,3.6
3900,3556453,3.8
3901,3556503,3
3902,3556602,2.7
3903,3556701,8.3
3904,3556800,2.3
3905,3556909,4.1
3906,3556958,1.6
3907,3557006,2.1
3908,3557105,3
3909,3557154,5.6
3910,3557204,3
3911,3557303,7.7
3912,4100103,14.5
3913,4100202,2.8
3914,4100301,11
3915,4100400,12.1
3916,4100459,4.4
3917,4100509,9.7
3918,4100608,17.9
3919,4100707,8.9
3920,4100806,14.2
3921,4100905,12.9
3922,4101002,5.2
3923,4101051,2.8
3924,4101101,7.5
3925,4101150,9
3926,4101200,17.2
3927,4101309,6.4
3928,4101408,4.7
3929,4101507,4.8
3930,4101606,8.3
3931,4101655,11.4
3932,4101705,8.6
3933,4101804,8.1
3934,4101853,7.1
3935,4101903,13.5
3936,4102000,5.7
3937,4102109,2.5
3938,4102208,6.8
3939,4102307,11.4
3940,4102406,7.2
3941,4102505,6.7
3942,4102604,4.8
3943,4102703,9.9
3944,4102752,4.4
3945,4102802,15.9
3946,4102901,7
3947,4103008,6.1
3948,4103024,2.1
3949,4103040,10.9
3950,4103057,3.1
3951,4103107,16.7
3952,4103156,4.2
3953,4103206,15.4
3954,4103222,2.4
3955,4103305,7.3
3956,4103354,5.5
3957,4103370,6
3958,4103404,6.6
3959,4103453,5.7
3960,4103479,9.5
3961,4103503,9.2
3962,4103602,15
3963,4103701,15.4
3964,4103800,10.9
3965,4103909,17.4
3966,4103958,14.9
3967,4104006,8.9
3968,4104055,11.5
3969,4104105,7.5
3970,4104204,8.4
3971,4104253,8.5
3972,4104303,12.4
3973,4104402,13.9
