,codigo_municipio,Total
2680,3138203,7
2681,3138302,3.3
2682,3138351,2.8
2683,3138401,7.4
2684,3138500,12.4
2685,3138609,9
2686,3138625,9.4
2687,3138658,4.6
2688,3138674,8.2
2689,3138682,5.5
2690,3138708,6.1
2691,3138807,2.5
2692,3138906,6.8
2693,3139003,4.9
2694,3139102,3.6
2695,3139201,9
2696,3139250,1.6
2697,3139300,8.3
2698,3139409,6.5
2699,3139508,11
2700,3139607,4.7
2701,3139706,10.1
2702,3139805,11.1
2703,3139904,6
2704,3140001,7.6
2705,3140100,9.9
2706,3140159,9.9
2707,3140209,9.1
2708,3140308,5.6
2709,3140407,3.4
2710,3140506,8.8
2711,3140530,12.9
2712,3140555,12.8
2713,3140605,7.8
2714,3140704,11.6
2715,3140803,11.5
2716,3140852,12.9
2717,3140902,5.2
2718,3141009,2.4
2719,3141108,3.8
2720,3141207,7.3
2721,3141306,4.6
2722,3141405,5.3
2723,3141504,2.5
2724,3141603,9.6
2725,3141702,5.1
2726,3141801,5.1
2727,3141900,15.6
2728,3142007,4.8
2729,3142106,9.6
2730,3142205,5.7
2731,3142254,3.1
2732,3142304,20
2733,3142403,2.5
2734,3142502,8.4
2735,3142601,3.1
2736,3142700,7.1
2737,3142809,14.1
2738,3142908,1.8
2739,3143005,6.1
2740,3143104,3.5
2741,3143153,6.2
2742,3143203,7.5
2743,3143302,5.5
2744,3143401,8
2745,3143450,5.2
2746,3143500,8.8
2747,3143609,3.9
2748,3143708,3.2
2749,3143807,7.1
2750,3143906,5.8
2751,3144003,4.5
2752,3144102,6.3
2753,3144201,3.1
2754,3144300,9.2
2755,3144359,4.5
2756,3144375,6.1
2757,3144409,3.8
2758,3144508,3.7
2759,3144607,5.8
2760,3144656,6.6
2761,3144672,8.1
2762,3144706,3.5
2763,3144805,10.7
2764,3144904,5.9
2765,3145000,4.9
2766,3145059,3.3
2767,3145109,4.5
2768,3145208,3.2
2769,3145307,8.5
2770,3145356,12.5
2771,3145372,2.8
2772,3145406,9.6
2773,3145455,3.3
2774,3145505,22.8
2775,3145604,3.6
2776,3145703,2.7
2777,3145802,6
2778,3145851,12
2779,3145877,6.8
2780,3145901,9.8
2781,3146008,3.2
2782,3146107,9.6
2783,3146206,10.4
2784,3146255,5.2
2785,3146305,11.8
2786,3146404,13.6
2787,3146503,3.1
2788,3146552,4.4
2789,3146602,2.9
2790,3146701,4.4
2791,3146750,10.4
2792,3146909,5.9
2793,3147006,6.3
2794,3147105,3.9
2795,3147204,4
2796,3147303,7.6
2797,3147402,5.5
2798,3147501,8.6
2799,3147600,5.6
2800,3147709,5.6
2801,3147808,17.4
2802,3147907,4.1
2803,3147956,4
2804,3148004,5.3
2805,3148103,5.7
2806,3148202,10
2807,3148301,6.3
2808,3148400,9.3
2809,3148509,9.4
2810,3148608,4.4
2811,3148707,7.4
2812,3148756,7.9
2813,3148806,18.3
2814,3148905,5.5
2815,3149002,6.6
2816,3149101,3.3
2817,3149150,5.7
2818,3149200,10.5
2819,3149309,3.4
2820,3149408,13.3
2821,3149507,20.4
2822,3149606,8
2823,3149705,5.2
2824,3149804,6.8
2825,3149903,3.5
2826,3149952,8.6
2827,3150000,8.5
2828,3150109,12.6
2829,3150158,9.3
2830,3150208,19
2831,3150307,2.8
2832,3150406,18.3
2833,3150505,4.5
2834,3150539,4
2835,3150570,5
2836,3150604,4.3
2837,3150703,15.9
2838,3150802,4.6
2839,3150901,12.9
2840,3151008,6.8
2841,3151107,7.2
2842,3151206,7.1
2843,3151305,11
2844,3151404,4.6
2845,3151503,3.9
2846,3151602,14.5
2847,3151701,3.1
2848,3151800,9.8
2849,3151909,6.8
2850,3152006,6.3
2851,3152105,13.6
2852,3152131,8.1
2853,3152170,4.9
2854,3152204,3.9
2855,3152303,5.2
2856,3152402,11.5
2857,3152501,6.6
2858,3152600,9.8
2859,3152709,12.4
2860,3152808,7
2861,3152907,6
2862,3153004,13.1
2863,3153103,3.6
2864,3153202,7.6
2865,3153301,3.5
2866,3153400,3.6
2867,3153509,5.1
2868,3153608,6
2869,3153707,5.6
2870,3153806,9.6
2871,3153905,9.5
2872,3154002,11.3
2873,3154101,9.5
2874,3154150,12.8
2875,3154200,7.5
2876,3154309,10.8
2877,3154408,5.6
2878,3154457,7.5
2879,3154507,4.1
2880,3154606,7.1
2881,3154705,11.4
2882,3154804,16.2
2883,3154903,17.7
2884,3155009,10.9
2885,3155108,9.6
2886,3155207,2.3
2887,3155306,8.4
2888,3155405,10.4
2889,3155504,10
2890,3155603,2.4
2891,3155702,4.7
2892,3155801,8.6
2893,3155900,22.7
2894,3156007,8.9
2895,3156106,11.7
2896,3156205,12.4
2897,3156304,11.8
2898,3156403,6.7
2899,3156452,5.8
2900,3156502,4.6
2901,3156601,13.1
2902,3156700,9.6
2903,3156809,7.8
2904,3156908,10.7
2905,3157005,3.2
2906,3157104,8.1
2907,3157203,5.6
2908,3157252,9
2909,3157278,19.7
2910,3157302,8.6
2911,3157336,14
2912,3157377,3.3
2913,3157401,11.1
2914,3157500,4.5
2915,3157609,6.6
2916,3157658,27.3
2917,3157708,6.7
2918,3157807,8.3
2919,3157906,9.8
2920,3158003,1.7
2921,3158102,5.6
2922,3158201,3.5
2923,3158300,4.3
2924,3158409,2.7
2925,3158508,7.4
2926,3158607,25.1
2927,3158706,7.1
2928,3158805,4.3
2929,3158904,8.4
2930,3158953,5.8
2931,3159001,8.7
2932,3159100,4.1
2933,3159209,4.2
2934,3159308,9.6
2935,3159357,11.2
2936,3159407,11.6
2937,3159506,6
2938,3159605,7.5
2939,3159704,7.2
2940,3159803,3.8
2941,3159902,6.3
2942,3160009,6.8
2943,3160108,16.7
2944,3160207,5.8
2945,3160306,11.1
2946,3160405,3.4
2947,3160454,2
2948,3160504,7.8
2949,3160603,4.9
2950,3160702,7.3
2951,3160801,10.8
2952,3160900,3
2953,3160959,6
2954,3161007,3.2
2955,3161056,5.1
2956,3161106,9.7
2957,3161205,7.8
2958,3161304,7.4
2959,3161403,6
2960,3161502,7.9
2961,3161601,3.9
2962,3161650,8.7
2963,3161700,9.3
2964,3161809,3
2965,3161908,6.2
2966,3162005,6.7
2967,3162104,9.9
2968,3162203,4.8
2969,3162252,5.8
2970,3162302,8.5
2971,3162401,11
2972,3162450,17.2
2973,3162500,8.9
2974,3162559,7.3
2975,3162575,5
2976,3162609,6
2977,3162658,2.9
2978,3162708,4.2
2979,3162807,4.6
2980,3162906,10.8
2981,3162922,14.6
2982,3162948,2.5
2983,3162955,8.7
2984,3163003,11.6
2985,3163102,5.4
2986,3163201,4.9
2987,3163300,8.6
2988,3163409,8.2
2989,3163508,9.3
2990,3163607,4.7
2991,3163706,9.7
2992,3163805,9.5
2993,3163904,5.8
2994,3164001,14.3
2995,3164100,9.5
2996,3164209,8.9
2997,3164308,2
2998,3164407,6.3
2999,3164431,7
3000,3164472,7.2
3001,3164506,3
3002,3164605,10.3
3003,3164704,7.2
3004,3164803,3.6
3005,3164902,8.6
3006,3165008,4.9
3007,3165107,14.9
3008,3165206,6.1
3009,3165305,10.9
3010,3165404,5
3011,3165503,9.8
3012,3165537,4.9
3013,3165552,8.5
3014,3165560,6.1
3015,3165578,7.8
3016,3165602,13.9
3017,3165701,6.5
3018,3165800,3.9
3019,3165909,4.2
3020,3166006,6.3
3021,3166105,11.7
3022,3166204,3
3023,3166303,7.3
3024,3166402,8.2
3025,3166501,9.2
3026,3166600,9.8
3027,3166709,9.6
3028,3166808,4.7
3029,3166907,8
3030,3166956,3
3031,3167004,9.2
3032,3167103,6.5
3033,3167202,5.5
3034,3167301,7.6
3035,3167400,8.4
3036,3167509,22.8
3037,3167608,6.7
3038,3167707,6.5
3039,3167806,13.6
3040,3167905,18.2
3041,3168002,2.9
3042,3168051,2.5
3043,3168101,17.1
3044,3168200,6.4
3045,3168309,7.2
3046,3168408,5.4
3047,3168507,11.8
3048,3168606,10.8
3049,3168705,5.4
3050,3168804,13.5
3051,3168903,5.1
3052,3169000,6.3
3053,3169059,5.6
3054,3169109,14.9
3055,3169208,6.5
3056,3169307,5.8
3057,3169356,3.6
3058,3169406,3.7
3059,3169505,8.1
3060,3169604,7.4
3061,3169703,5.1
3062,3169802,8.2
3063,3169901,7
3064,3170008,8.3
3065,3170057,6.9
3066,3170107,10.7
3067,3170206,9.7
3068,3170305,13.5
3069,3170404,5.6
3070,3170438,15.3
3071,3170479,3.1
3072,3170503,11.2
3073,3170529,5.1
3074,3170578,8.5
3075,3170602,6
3076,3170651,2.6
3077,3170701,7
3078,3170750,5.6
3079,3170800,6.8
3080,3170909,5.6
3081,3171006,2.5
3082,3171030,2.1
3083,3171071,2.4
3084,3171105,15
3085,3171154,5.8
3086,3171204,7.1
3087,3171303,8.4
3088,3171402,10.7
3089,3171501,13.3
3090,3171600,4.6
3091,3171709,4.4
3092,3171808,15.3
3093,3171907,4.4
3094,3172004,7.6
3095,3172103,8.5
3096,3172202,9.2
3097,3200102,12.5
3098,3200136,9.4
3099,3200169,10.7
3100,3200201,11.3
3101,3200300,11.3
3102,3200359,10.9
3103,3200409,19.4
3104,3200508,16
3105,3200607,9.6
3106,3200706,13.5
3107,3200805,10.4
3108,3200904,9.8
3109,3201001,9.3
3110,3201100,13.6
3111,3201159,11.9
3112,3201209,10.8
3113,3201308,12.2
3114,3201407,12.1
3115,3201506,10.5
3116,3201605,10.6
3117,3201704,12.3
3118,3201803,13
3119,3201902,9.6
3120,3202009,6.3
3121,3202108,8.8
3122,3202207,15.9
3123,3202256,8.3
3124,3202306,14.6
3125,3202405,13.3
3126,3202454,17.7
3127,3202504,10.4
3128,3202553,16.7
3129,3202603,11.8
3130,3202652,16.3
3131,3202702,8.2
3132,3202801,21.5
3133,3202900,9.4
3134,3203007,14.3
3135,3203056,13.4
3136,3203106,13.6
3137,3203130,11.5
3138,3203163,10.7
3139,3203205,15.1
3140,3203304,7.4
3141,3203320,18.6
3142,3203346,14.9
3143,3203353,9.6
3144,3203403,17.9
3145,3203502,15.8
3146,3203601,16.5
3147,3203700,11
3148,3203809,14.4
3149,3203908,8.6
3150,3204005,5.1
3151,3204054,12.7
3152,3204104,11.8
3153,3204203,21.3
3154,3204252,10.4
3155,3204302,14
3156,3204351,16.8
3157,3204401,17.4
3158,3204500,14.2
3159,3204559,12
3160,3204609,13
3161,3204658,12.1
3162,3204708,8.3
3163,3204807,13.4
3164,3204906,16.5
3165,3204955,7.9
3166,3205002,13.4
3167,3205010,11.8
3168,3205036,15.6
3169,3205069,11.4
3170,3205101,11.6
3171,3205150,6.9
3172,3205176,13.6
3173,3205200,11.7
3174,3205309,7.4
3175,3300100,17.8
3176,3300159,15.7
3177,3300209,19.5
3178,3300225,14.7
3179,3300233,24.3
3180,3300258,23.5
3181,3300308,24.1
3182,3300407,13.7
3183,3300456,24
3184,3300506,24.4
3185,3300605,10.3
3186,3300704,27.1
3187,3300803,29.4
3188,3300902,11.3
3189,3300936,14.4
3190,3300951,18.2
3191,3301009,24.6
3192,3301108,17.2
3193,3301157,29.8
3194,3301207,16.4
3195,3301306,15.6
3196,3301405,14.4
3197,3301504,14.1
3198,3301603,23.1
3199,3301702,25.2
3200,3301801,13.3
3201,3301850,18.8
3202,3301876,17.5
3203,3301900,21.3
3204,3302007,19.3
3205,3302056,22.6
3206,3302106,15.2
3207,3302205,11
3208,3302254,19.7
3209,3302270,19.8
3210,3302304,15.7
3211,3302403,17.2
3212,3302452,20.1
3213,3302502,18.9
3214,3302601,15.5
3215,3302700,12.8
3216,3302809,17.4
3217,3302858,18.2
3218,3302908,16.3
3219,3303005,11.4
3220,3303104,9.2
3221,3303203,15.6
3222,3303302,15.5
3223,3303401,21
3224,3303500,20.5
3225,3303609,17.3
3226,3303708,14.5
3227,3303807,15.8
3228,3303856,18.6
3229,3303906,19
3230,3303955,21.2
3231,3304003,13.9
3232,3304102,18.7
3233,3304110,8.6
3234,3304128,15.1
3235,3304144,17.8
3236,3304151,21
3237,3304201,11.6
3238,3304300,22.2
3239,3304409,15.4
3240,3304508,20.1
3241,3304524,14.3
3242,3304557,11
3243,3304607,26
3244,3304706,7.5
3245,3304755,27
3246,3304805,17.7
3247,3304904,25.8
3248,3305000,27.5
3249,3305109,23
3250,3305133,7.4
3251,3305158,19.7
3252,3305208,22.9
3253,3305307,24.5
3254,3305406,21.7
3255,3305505,22.5
3256,3305554,20.6
3257,3305604,21.1
3258,3305703,23
3259,3305752,22.9
3260,3305802,10.3
3261,3305901,17.8
3262,3306008,17
3263,3306107,22.9
3264,3306156,24.9
3265,3306206,19.2
3266,3306305,14.4
3267,3500105,2.4
3268,3500204,8.4
3269,3500303,9.5
3270,3500402,9.1
3271,3500501,13.3
3272,3500550,3.9
3273,3500600,3.6
3274,3500709,5.2
3275,3500758,8.7
3276,3500808,2.9
3277,3500907,3.1
3278,3501004,5.7
3279,3501103,1.9
3280,3501152,5.6
3281,3501202,3.2
3282,3501301,7
3283,3501400,2.9
3284,3501509,1.8
3285,3501608,3.1
3286,3501707,4.4
3287,3501806,4.5
3288,3501905,5
3289,3502002,4.8
3290,3502101,4
3291,3502200,5.5
3292,3502309,4.3
3293,3502408,4.4
3294,3502507,8.7
3295,3502606,4.5
3296,3502705,2.3
3297,3502754,10.2
3298,3502804,4.9
3299,3502903,3.2
3300,3503000,8.5
3301,3503109,4.7
3302,3503158,11
3303,3503208,2.9
3304,3503307,3
3305,3503356,2
3306,3503406,3.4
3307,3503505,3.4
3308,3503604,5.7
3309,3503703,2.4
3310,3503802,6.2
3311,3503901,3.4
3312,3503950,1.9
3313,3504008,3.3
3314,3504107,2.1
3315,3504206,2.2
3316,3504305,5.4
3317,3504404,10.4
3318,3504503,3.6
3319,3504602,5.7
3320,3504701,0.6
3321,3504800,4.8
3322,3504909,13.8
3323,3505005,1.2
3324,3505104,5.5
3325,3505203,3.3
3326,3505302,2.4
3327,3505351,1.7
3328,3505401,6.9
3329,3505500,9.9
3330,3505609,6.4
3331,3505708,5.2
3332,3505807,3.2
3333,3505906,5.4
3334,3506003,4.9
3335,3506102,4.3
3336,3506201,4.5
3337,3506300,3.7
3338,3506359,7
3339,3506409,5.1
3340,3506508,2.5
3341,3506607,6.9
3342,3506706,7.8
3343,3506805,7.6
3344,3506904,9
3345,3507001,3.4
3346,3507100,4
3347,3507159,3.2
3348,3507209,3.9
3349,3507308,3.1
3350,3507407,2.3
3351,3507456,10.2
3352,3507506,4.6
3353,3507605,5.4
3354,3507704,6.2
3355,3507753,4.1
3356,3507803,6.9
3357,3507902,5.6
3358,3508009,6.2
3359,3508108,1.7
3360,3508207,16.3
3361,3508306,4.5
3362,3508405,7.7
3363,3508504,6.4
3364,3508603,6.9
3365,3508702,4
3366,3508801,6.2
3367,3508900,4.4
3368,3509007,2.9
3369,3509106,9.4
3370,3509205,3.7
3371,3509254,3.2
3372,3509304,2.2
3373,3509403,4.4
3374,3509452,4
3375,3509502,5.4
3376,3509601,6.3
3377,3509700,3.8
3378,3509809,7
3379,3509908,8.1
3380,3509957,9.6
3381,3510005,1.5
3382,3510104,5.2
3383,3510153,1.9
3384,3510203,3.7
3385,3510302,2
3386,3510401,11.8
3387,3510500,4.1
3388,3510609,4.8
3389,3510708,7.7
3390,3510807,4.7
3391,3510906,12.7
3392,3511003,4.5
3393,3511102,2.6
3394,3511201,4.7
3395,3511300,7
3396,3511409,4.2
3397,3511508,2.4
3398,3511607,11.3
3399,3511706,4.5
3400,3511904,6.7
3401,3512001,4.8
3402,3512100,13.7
3403,3512209,5.7
3404,3512308,2.9
3405,3512407,10.8
3406,3512506,4.2
3407,3512605,3.4
3408,3512704,7.2
3409,3512803,10.4
3410,3512902,5.4
3411,3513009,6.4
3412,3513108,15.3
3413,3513207,7.7
3414,3513306,1.5
3415,3513405,4.9
3416,3513504,8.8
3417,3513603,6.6
3418,3513702,5.6
3419,3513801,3.4
3420,3513850,6.7
3421,3513900,2.6
3422,3514007,3.4
3423,3514106,2.7
3424,3514205,5.9
3425,3514304,4
3426,3514403,2.8
3427,3514502,3.3
3428,3514601,4.2
3429,3514700,4.8
3430,3514809,11
3431,3514908,8
3432,3514924,0.6
3433,3514957,1.3
3434,3515004,4.2
3435,3515103,2.6
3436,3515129,6.3
3437,3515152,9.8
3438,3515186,4.2
3439,3515194,3.2
3440,3515202,9.8
3441,3515301,3.3
3442,3515350,3.3
3443,3515400,1.8
3444,3515509,4.6
3445,3515608,3.1
3446,3515657,2.3
3447,3515707,5
3448,3515806,2.1
3449,3515905,8.4
3450,3516002,3.6
3451,3516101,1.2
3452,3516200,4.4
3453,3516309,3.9
3454,3516408,2.7
3455,3516507,2.6
3456,3516606,5
3457,3516705,4.2
3458,3516804,4.5
3459,3516853,2
3460,3516903,5.7
3461,3517000,8.3
3462,3517109,2.5
3463,3517208,6.8
3464,3517307,5.2
3465,3517406,4
3466,3517505,10.6
3467,3517604,1.8
3468,3517703,4.4
3469,3517802,4.7
3470,3517901,4.1
3471,3518008,5.3
3472,3518107,7.8
3473,3518206,3.4
3474,3518305,2.6
3475,3518404,6.3
3476,3518503,5.4
3477,3518602,3.8
3478,3518701,6.3
3479,3518800,3.7
3480,3518859,8.7
3481,3518909,4.6
3482,3519006,4
3483,3519055,3.8
3484,3519071,4
3485,3519105,2.4
3486,3519204,4.3
3487,3519253,10.5
3488,3519303,4.6
3489,3519402,2.9
3490,3519501,4.6
3491,3519600,3
3492,3519709,6.1
3493,3519808,4.6
3494,3519907,1.9
3495,3520004,5
3496,3520103,7.3
3497,3520202,11.1
3498,3520301,2.2
3499,3520400,5.1
3500,3520426,1.9
3501,3520442,4.5
3502,3520509,5.8
3503,3520608,2.6
3504,3520707,8.6
3505,3520806,5.7
3506,3520905,8.2
3507,3521002,6.8
3508,3521101,3.9
3509,3521150,4.9
3510,3521200,4.6
3511,3521309,4.9
3512,3521408,4.1
3513,3521507,5.3
3514,3521606,5.2
3515,3521705,1.5
3516,3521804,4
3517,3521903,2.8
3518,3522000,2.5
3519,3522109,7.7
3520,3522158,3.9
3521,3522208,5.6
3522,3522307,3.8
3523,3522406,2.9
3524,3522505,3.6
3525,3522604,11.9
3526,3522653,2
3527,3522703,2
3528,3522802,3.6
3529,3522901,6.5
3530,3523008,3.7
3531,3523107,6.4
3532,3523206,7.2
3533,3523305,4
3534,3523404,6.4
3535,3523503,8.8
3536,3523602,3.3
3537,3523701,5.5
3538,3523800,3.6
3539,3523909,4.2
3540,3524006,3.9
3541,3524105,13.9
3542,3524204,11.9
3543,3524303,3.8
3544,3524402,4.4
3545,3524501,6.4
3546,3524600,5
3547,3524709,2.6
3548,3524808,3.9
3549,3524907,8.7
3550,3525003,3.1
3551,3525102,7
3552,3525201,4.4
3553,3525300,7.9
3554,3525409,6.8
3555,3525508,4.9
3556,3525607,1.3
3557,3525706,4.1
3558,3525805,2.5
3559,3525854,7.9
3560,3525904,2
3561,3526001,1.4
3562,3526100,2.9
3563,3526209,4.6
3564,3526308,6.9
3565,3526407,7.3
3566,3526506,8.1
3567,3526605,5.6
3568,3526704,2.8
3569,3526803,6.8
3570,3526902,3.9
3571,3527009,12.7
3572,3527108,5.3
3573,3527207,8.8
3574,3527256,4.5
3575,3527306,4.5
3576,3527405,2.9
3577,3527504,3.1
3578,3527603,10.2
3579,3527702,10.5
3580,3527801,5.3
3581,3527900,6.3
3582,3528007,5
3583,3528106,2.5
3584,3528205,5
3585,3528304,1.2
3586,3528403,8.5
3587,3528502,3.8
3588,3528601,5.1
3589,3528700,3.7
3590,3528809,0.7
3591,3528858,2.2
3592,3528908,4.5
3593,3529005,2.3
3594,3529104,3.9
3595,3529203,2.3
3596,3529302,2.9
3597,3529401,3.6
3598,3529500,5.4
3599,3529609,5.8
3600,3529658,8.8
3601,3529708,9.1
3602,3529807,2.5
3603,3529906,5.9
3604,3530003,8.5
3605,3530102,2.5
3606,3530201,3.3
3607,3530300,4.3
3608,3530409,5.3
3609,3530508,5.3
3610,3530607,2.5
3611,3530706,4.9
3612,3530805,5.7
3613,3530904,7.9
3614,3531001,2
3615,3531100,7.8
3616,3531209,20
3617,3531308,2.1
3618,3531407,3.5
3619,3531506,3.5
3620,3531605,2.8
3621,3531704,11.5
3622,3531803,11.3
3623,3531902,13.1
3624,3532009,6.1
3625,3532058,9.9
3626,3532108,3
3627,3532157,0.3
3628,3532207,6.7
3629,3532306,3.8
3630,3532405,5.9
3631,3532504,8.7
3632,3532603,3.1
3633,3532702,7.7
3634,3532801,8.9
3635,3532827,4.3
3636,3532843,5.2
3637,3532868,1.4
3638,3532900,2.6
3639,3533007,4.3
3640,3533106,3
3641,3533205,6.4
3642,3533254,4.4
3643,3533304,3.8
3644,3533403,3.7
3645,3533502,1.4
3646,3533601,9
3647,3533700,4.1
3648,3533809,4.1
3649,3533908,3.7
3650,3534005,2.8
3651,3534104,2.3
3652,3534203,1.9
3653,3534302,4.2
3654,3534401,3.6
3655,3534500,4.1
3656,3534609,2.4
3657,3534708,4.3
3658,3534757,3.7
3659,3534807,1
3660,3534906,2.2
3661,3535002,6.1
3662,3535101,5.4
3663,3535200,3.8
3664,3535309,3.2
3665,3535408,7.2
3666,3535507,0.8
3667,3535606,7.9
3668,3535705,2.8
3669,3535804,3.8
3670,3535903,5.7
3671,3536000,5.8
3672,3536109,7.3
3673,3536208,5.7
3674,3536257,4
3675,3536307,5.1
3676,3536406,4.4
3677,3536505,6.4
3678,3536570,2.6
3679,3536604,5
3680,3536703,7.6
3681,3536802,10.5
3682,3536901,0.3
3683,3537008,13.5
3684,3537107,2
3685,3537156,0
3686,3537206,4
3687,3537305,3.7
3688,3537404,1.9
3689,3537503,13.3
3690,3537602,7.6
3691,3537701,4.1
3692,3537800,1.9
3693,3537909,4.1
3694,3538006,2.7
3695,3538105,8.1
3696,3538204,6.6
3697,3538303,6.5
3698,3538501,5.5
3699,3538600,11.2
3700,3538709,3.5
3701,3538808,3
3702,3538907,1.2
3703,3539004,3.1
3704,3539103,6.4
3705,3539202,3.8
3706,3539301,3.8
3707,3539400,4
3708,3539509,6.9
3709,3539608,6.4
3710,3539707,3.4
3711,3539806,4.4
3712,3539905,7.8
3713,3540002,2.4
3714,3540101,5.9
3715,3540200,4.9
3716,3540259,9.8
3717,3540309,2.7
3718,3540408,5.4
3719,3540507,6.4
3720,3540606,3.5
3721,3540705,12.7
3722,3540754,9.6
3723,3540804,4.7
3724,3540853,1.9
3725,3540903,6.1
3726,3541000,10
3727,3541059,3.4
3728,3541109,3
3729,3541208,5.7
3730,3541307,4.9
3731,3541406,5.9
3732,3541505,3.3
3733,3541604,4.9
3734,3541653,7.2
3735,3541703,1.3
3736,3541802,4.7
3737,3541901,10.7
3738,3542008,1.2
3739,3542107,6.9
3740,3542206,5.8
3741,3542305,5
3742,3542404,4
3743,3542503,4.5
3744,3542602,3.3
3745,3542701,8.9
3746,3542800,1.7
3747,3542909,4.8
3748,3543006,4.6
3749,3543105,9.8
3750,3543204,5.2
3751,3543238,1.8
3752,3543253,7.6
3753,3543303,3.5
3754,3543402,8.8
3755,3543501,4
3756,3543600,11.2
3757,3543709,4.3
3758,3543808,3.2
3759,3543907,5.4
3760,3544004,11.4
3761,3544103,4.5
3762,3544202,3.7
3763,3544251,3
3764,3544301,7.2
3765,3544400,4.3
3766,3544509,3.1
3767,3544608,10
3768,3544707,5.9
3769,3544806,5.1
3770,3544905,4.5
3771,3545001,8
3772,3545100,4.7
3773,3545159,6.5
3774,3545209,3.5
3775,3545308,4.5
3776,3545407,5.8
3777,3545506,5.3
3778,3545605,3.5
3779,3545704,3.7
3780,3545803,2.8
3781,3546009,10.6
3782,3546108,5
3783,3546207,7.5
3784,3546256,5.8
3785,3546306,1.8
3786,3546405,1.9
3787,3546504,1.6
3788,3546603,3.2
3789,3546702,6.6
3790,3546801,6.7
3791,3546900,3.3
3792,3547007,8.2
3793,3547106,2.1
3794,3547205,1.3
3795,3547304,4.1
3796,3547403,3.3
3797,3547502,5
3798,3547601,4.9
3799,3547650,2
3800,3547700,4.2
3801,3547809,4.3
3802,3547908,6
3803,3548005,18.6
3804,3548054,5
3805,3548104,7
3806,3548203,6.1
3807,3548302,7.5
3808,3548401,5
3809,3548500,5.7
3810,3548609,4.6
3811,3548708,5.8
3812,3548807,3.9
3813,3548906,3.5
3814,3549003,3
3815,3549102,3.1
3816,3549201,7.1
3817,3549250,3.4
3818,3549300,1.4
3819,3549409,3.3
3820,3549508,10.6
3821,3549607,7.5
3822,3549706,4.8
3823,3549805,4.2
3824,3549904,3
3825,3549953,2.7
3826,3550001,8.2
3827,3550100,4
3828,3550209,4.1
3829,3550308,5.8
3830,3550407,9.7
3831,3550506,9.9
3832,3550605,8.2
3833,3550704,4.6
3834,3550803,6.7
3835,3550902,8.8
3836,3551009,13
3837,3551108,3.9
3838,3551207,2.5
3839,3551306,3.1
3840,3551405,13.3
3841,3551504,9.5
3842,3551603,2.2
3843,3551702,10.7
3844,3551801,5.8
3845,3551900,5.7
3846,3552007,8.9
3847,3552106,1.7
3848,3552205,3.3
3849,3552304,2.2
3850,3552403,5.1
3851,3552502,3.9
3852,3552551,8.1
3853,3552601,5.7
3854,3552700,2.6
3855,3552809,3.6
3856,3552908,8.6
3857,3553005,1.9
3858,3553104,6.3
3859,3553203,1.8
3860,3553302,4.3
3861,3553401,2.3
3862,3553500,4.9
3863,3553609,6
3864,3553658,3.9
3865,3553708,2.9
3866,3553807,4.1
3867,3553856,4.2
3868,3553906,1.9
3869,3553955,3.7
3870,3554003,3.8
3871,3554102,4.3
3872,3554201,4.9
3873,3554300,2.2
3874,3554409,1
3875,3554508,4.1
3876,3554607,5.8
3877,3554656,8.3
3878,3554706,3.3
3879,3554755,9.9
3880,3554805,7
3881,3554904,5.4
3882,3554953,2.9
3883,3555000,2.6
3884,3555109,2.7
3885,3555208,2.8
3886,3555307,6
3887,3555356,6.2
3888,3555406,5.6
3889,3555505,6.3
3890,3555604,11
3891,3555703,4.5
3892,3555802,2.8
3893,3555901,2.4
3894,3556008,1.3
3895,3556107,3.6
3896,3556206,9.1
3897,3556305,2.7
3898,3556354,9
3899,3556404,4.1
3900,3556453,4.7
3901,3556503,3.4
3902,3556602,2.1
3903,3556701,8
3904,3556800,2.5
3905,3556909,5.8
3906,3556958,2.3
3907,3557006,2.2
3908,3557105,3.1
3909,3557154,6.8
3910,3557204,4
3911,3557303,8
3912,4100103,14
3913,4100202,2
3914,4100301,11.2
3915,4100400,14.2
3916,4100459,4.9
3917,4100509,9.2
3918,4100608,15.9
3919,4100707,9
3920,4100806,13.2
3921,4100905,13.1
3922,4101002,6
3923,4101051,3.4
3924,4101101,6.5
3925,4101150,9.8
3926,4101200,18.6
3927,4101309,6.4
3928,4101408,5.4
3929,4101507,4.9
3930,4101606,7.3
3931,4101655,10.1
3932,4101705,8.1
3933,4101804,8.7
3934,4101853,10.2
3935,4101903,14.1
3936,4102000,6.4
3937,4102109,3
3938,4102208,5.4
3939,4102307,11.5
3940,4102406,6.3
3941,4102505,7.3
3942,4102604,5.1
3943,4102703,7.1
3944,4102752,6.6
3945,4102802,17.1
3946,4102901,7.6
3947,4103008,7.8
3948,4103024,1
3949,4103040,9.9
3950,4103057,3.8
3951,4103107,16.8
3952,4103156,4.5
3953,4103206,13.5
3954,4103222,2.9
3955,4103305,7
3956,4103354,5.1
3957,4103370,8.7
3958,4103404,7.3
3959,4103453,5.9
3960,4103479,11.4
3961,4103503,9.8
3962,4103602,14.9
3963,4103701,15.2
3964,4103800,11.5
3965,4103909,16.3
3966,4103958,10.8
3967,4104006,8.4
3968,4104055,9.5
3969,4104105,8.7
3970,4104204,8.1
3971,4104253,10.2
3972,4104303,10.9
3973,4104402,14.2
3974,4104428,10.8
3975,4104451,8.5
3976,4104501,7.5
